language_id,word_form,concept_id,concept_number,eng_word_form,semantic_domain
jpn,爪,Kralle::N,127,claw,Animals
jpn,尻尾,Schwanz::N,128,tail,The body
jpn,卵,Ei::N,129,egg,Food and drink
jpn,巣,Nest::N,130,nest,Animals
jpn,穴,Bau::N,131,lair,Animals
jpn,動物,Tier::N,132,animal,Animals
jpn,群れ,Herde::N,133,flock,Animals
jpn,牛,Kuh::N,134,cow,Animals
jpn,雄牛,Bulle::N,135,bull,Animals
jpn,馬,Pferd::N,136,horse,Animals
jpn,羊,Schaf::N,137,sheep,Animals
jpn,豚,Schwein::N,138,pig,Animals
jpn,犬,Hund::N,139,dog,Animals
jpn,猫,Katze::N,140,cat,Animals
jpn,熊,Bär::N,141,bear,Animals
jpn,栗鼠,Eichhörnchen::N,142,squirrel,Animals
jpn,ヘラジカ,Elch::N,143,elk,Animals
jpn,狐,Fuchs::N,144,fox,Animals
jpn,兎,Hase::N,145,hare,Animals
jpn,鼠,Maus::N,146,mouse,Animals
jpn,狼,Wolf::N,147,wolf,Animals
jpn,鳥,Vogel::N,148,bird,Animals
jpn,群れ,Schwarm::N,149,swarm,Animals
jpn,鶏,Huhn::N,150,chicken,Animals
jpn,雄鶏,Hahn::N,151,cock,Animals
jpn,ガチョウ,Gans::N,152,goose,Animals
jpn,鷲,Adler::N,153,eagle,Animals
jpn,鴨,Ente::N,154,duck,Animals
jpn,フクロウ,Eule::N,155,owl,Animals
jpn,鶴,Kranich::N,156,crane,Animals
jpn,烏,Krähe::N,157,crow,Animals
jpn,郭公,Kuckuck::N,158,cuckoo,Animals
jpn,白鳥,Schwan::N,159,swan,Animals
jpn,魚,Fisch::N,160,fish,Animals
jpn,鱸,Barsch::N,161,perch,Animals
jpn,川魳,Hecht::N,162,pike,Animals
jpn,蛇,Schlange[Tier]::N,163,snake,Animals
jpn,虫,Wurm::N,164,worm,Animals
jpn,蜘蛛,Spinne::N,165,spider,Animals
jpn,蟻,Ameise::N,166,ant,Animals
jpn,虱,Laus::N,167,louse,Animals
jpn,蚊,Mücke::N,168,midge,Animals
jpn,蝿,Fliege::N,169,fly,Animals
jpn,蝶,Schmetterling::N,170,butterfly,Animals
jpn,漿果,Beere::N,171,berry,Food and drink
jpn,林檎,Apfel::N,172,apple,Agriculture and vegetation
jpn,茸,Pilz::N,173,mushroom,Agriculture and vegetation
jpn,玉葱,Zwiebel::N,174,onion,Agriculture and vegetation
jpn,種,Saat::N,175,seed,Agriculture and vegetation
jpn,粒,Korn::N,176,grain,Quantity
jpn,干し草,Heu::N,177,hay,Agriculture and vegetation
jpn,皮,Schale::N,178,husk,Food and drink
jpn,穴,Grube::N,179,pit,The physical world
jpn,わな,Falle::N,180,trap,Basic actions and technology
jpn,輪,Schlinge::N,181,noose,Basic actions and technology
jpn,跡,Spur::N,182,track,The body
jpn,灰,Asche::N,183,ashes,The physical world
jpn,泥,Dreck::N,184,filth,Sense perception
jpn,鉄,Eisen::N,185,iron,Basic actions and technology
jpn,金,Gold::N,186,gold,Basic actions and technology
jpn,銀,Silber::N,187,silver,Basic actions and technology
jpn,炭,Kohle::N,188,coal,The physical world
jpn,ガラス,Glas::N,189,glass,Basic actions and technology
jpn,ローム,Lehm::N,190,clay,Basic actions and technology
jpn,砂,Sand::N,191,sand,The physical world
jpn,人,Mensch::N,192,human,Kinship
jpn,男,Mann::N,193,man,Kinship
jpn,男性,Mann::N,193,man,Kinship
jpn,女,Frau::N,194,woman,Kinship
jpn,女性,Frau::N,194,woman,Kinship
jpn,子,Kind::N,195,child,Kinship
jpn,子供,Kind::N,195,child,Kinship
jpn,男の子,Junge::N,196,boy,Kinship
jpn,女の子,Mädchen::N,197,girl,Kinship
jpn,家族,Familie::N,198,family,Kinship
jpn,祖父,Großvater::N,199,grandfather,Kinship
jpn,おじいさん,Großvater::N,199,grandfather,Kinship
jpn,祖母,Großmutter::N,200,grandmother,Kinship
jpn,おばあさん,Großmutter::N,200,grandmother,Kinship
jpn,親,Eltern::N,201,parents,Kinship
jpn,両親,Eltern::N,201,parents,Kinship
jpn,父,Vater::N,202,father,Kinship
jpn,お父さん,Vater::N,202,father,Kinship
jpn,母,Mutter::N,203,mother,Kinship
jpn,お母さん,Mutter::N,203,mother,Kinship
jpn,息子,Sohn::N,204,son,Kinship
jpn,息子さん,Sohn::N,204,son,Kinship
jpn,娘,Tochter::N,205,daughter,Kinship
jpn,お嬢さん,Tochter::N,205,daughter,Kinship
jpn,弟,Bruder::N,206,brother,Kinship
jpn,妹,Schwester::N,207,sister,Kinship
jpn,伯父,Onkel::N,208,uncle,Kinship
jpn,伯父さん,Onkel::N,208,uncle,Kinship
jpn,叔母,Tante::N,209,aunt,Kinship
jpn,叔母さん,Tante::N,209,aunt,Kinship
jpn,夫,Ehemann::N,210,husband,Kinship
jpn,主人,Ehemann::N,210,husband,Kinship
jpn,妻,Ehefrau::N,211,wife,Kinship
jpn,奥さん,Ehefrau::N,211,wife,Kinship
jpn,喜び,Freude::N,212,joy,Emotions and values
jpn,笑い,Gelächter::N,213,laughter,Emotions and values
jpn,幸せ,Glück::N,214,happiness,Emotions and values
jpn,悩み,Kummer::N,215,grief,Emotions and values
jpn,希望,Wunsch::N,216,wish,Emotions and values
jpn,気,Lust::N,217,desire,Emotions and values
jpn,精神,Geist::N,218,spirit,Emotions and values
jpn,考え,Gedanke::N,219,thought,Emotions and values
jpn,記憶,Gedächtnis::N,220,memory,Cognition
jpn,理解力,Verstand::N,221,mind,Cognition
jpn,意味,Sinn::N,222,meaning,Emotions and values
jpn,理由,Grund::N,223,reason,Emotions and values
jpn,真実,Wahrheit::N,224,truth,Emotions and values
jpn,会話,Gespräch::N,225,talk,Basic actions and technology
jpn,童話,Märchen::N,226,fairy tale,Modern world
jpn,物語,Erzählung::N,227,story,Speech and language
jpn,報告,Nachricht::N,228,message,Basic actions and technology
jpn,ニュース,Neuigkeit::N,229,news,Basic actions and technology
jpn,名前,Name::N,230,name,Speech and language
jpn,謎,Rätsel::N,231,puzzle,Speech and language
jpn,演説,Rede::N,232,speech,Speech and language
jpn,言語,Sprache::N,233,language,Speech and language
jpn,声,Stimme::N,234,voice,Speech and language
jpn,言葉,Wort::N,235,word,Speech and language
jpn,記号,Zeichen::N,236,sign,Speech and language
jpn,呼び声,Ruf::N,237,call,Basic actions and technology
jpn,騒音,Lärm::N,238,noise,Sense perception
jpn,音,Laut::N,239,sound,Sense perception
jpn,音,Ton::N,240,tone,Sense perception
jpn,歌,Lied::N,241,song,Modern world
jpn,静けさ,Ruhe::N,242,calm,Sense perception
jpn,人々,Leute::N,243,people,Social and political relations
jpn,民族,Volk::N,244,nation,Social and political relations
jpn,仕事,Arbeit::N,245,work,Basic actions and technology
jpn,客,Gast::N,246,guest,Social and political relations
jpn,贈り物,Geschenk::N,247,gift,Basic actions and technology
jpn,遊び,Spiel::N,248,game,Social and political relations
jpn,社会,Gesellschaft::N,249,company,Modern world
jpn,援助,Hilfe::N,250,help,Social and political relations
jpn,友達,Freund::N,251,friend,Social and political relations
jpn,同志,Kamerad::N,252,companion,Social and political relations
jpn,件,Angelegenheit::N,253,matter,Quantity
jpn,数,Anzahl::N,254,count,Modern world
jpn,種類,Art::N,255,sort,Cognition
jpn,部分,Stück::N,256,piece,Quantity
jpn,部分,Teil::N,257,part,Quantity
jpn,半分,Hälfte::N,258,half,Quantity
jpn,円,Kreis::N,259,circle,Spatial relations
jpn,十字,Kreuz::N,260,cross,Spatial relations
jpn,線,Linie::N,261,line,Spatial relations
jpn,線,Strich::N,262,stroke,Modern world
jpn,距離,Abstand::N,263,gap,Spatial relations
jpn,距離,Entfernung::N,264,distance,Spatial relations
jpn,辺,Gegend::N,265,area,The physical world
jpn,地域,Gegend::N,265,area,The physical world
jpn,ゆとり,Platz::N,266,space,Spatial relations
jpn,所,Ort::N,267,place,Spatial relations
jpn,場所,Ort::N,267,place,Spatial relations
jpn,横,Seite::N,268,side,Spatial relations
jpn,真ん中,Mitte::N,269,middle,Spatial relations
jpn,物件,Gegenstand::N,270,item,The physical world
jpn,物,Sache::N,271,thing,Possession
jpn,端,Rand::N,272,fringe,Spatial relations
jpn,縁,Kante::N,273,edge,Spatial relations
jpn,角,Ecke::N,274,corner,Spatial relations
jpn,先頭,Spitze::N,275,tip,Spatial relations
jpn,端,Ende::N,276,end,Spatial relations
jpn,穴,Loch::N,277,hole,Spatial relations
jpn,片隅,Winkel::N,278,angle,Spatial relations
jpn,模様,Muster::N,279,pattern,The physical world
jpn,大きさ,Größe::N,280,size,Spatial relations
jpn,長さ,Länge::N,281,length,Spatial relations
jpn,高さ,Höhe::N,282,height,Spatial relations
jpn,重さ,Gewicht::N,283,weight,Sense perception
jpn,量,Menge::N,284,amount,Basic actions and technology
jpn,堆積,Haufen::N,285,heap,Basic actions and technology
jpn,並び,Reihe::N,286,row,Spatial relations
jpn,ボート,Boot::N,287,boat,Motion
jpn,オール,Ruder::N,288,oar,Motion
jpn,そり,Schlitten::N,289,sleigh,Motion
jpn,スキー,Ski::N,290,ski,Modern world
jpn,篝火,Lagerfeuer::N,291,campfire,Basic actions and technology
jpn,荷物,Last::N,292,load,Basic actions and technology
jpn,歩み,Gang::N,293,walk,Quantity
jpn,歩,Schritt::N,294,step,The house
jpn,北,Norden::N,295,north,Spatial relations
jpn,南,Süden::N,296,south,Spatial relations
jpn,西,Westen::N,297,west,Spatial relations
jpn,東,Osten::N,298,east,Spatial relations
jpn,木,Holz::N,299,wood,The physical world
jpn,木材,Holz::N,299,wood,The physical world
jpn,板,Brett::N,300,board,The house
jpn,盤,Platte::N,301,slab,Modern world
jpn,支柱,Stütze::N,302,bracket,Spatial relations
jpn,棒,Stange::N,303,pole,The house
jpn,杖,Stock::N,304,stick,The physical world
jpn,棒,Stab::N,305,staff,Social and political relations
jpn,管,Rohr::N,306,pipe,Modern world
jpn,家,Haus::N,307,house,The house
jpn,家,Heim::N,308,home,The house
jpn,ストーブ,Ofen::N,309,stove,The house
jpn,床,Fußboden::N,310,floor,The house
jpn,机,Tisch::N,311,table,The house
jpn,椅子,Stuhl::N,312,chair,The house
jpn,揺籃,Wiege::N,313,cradle,Modern world
jpn,ベッド,Bett::N,314,bed,The house
jpn,棚,Regal::N,315,shelf,The house
jpn,箱,Kiste::N,316,box,Modern world
jpn,窓,Fenster::N,317,window,The house
jpn,戸,Tür::N,318,door,The house
jpn,ドア,Tür::N,318,door,The house
jpn,門,Tor::N,319,gate,The house
jpn,垣根,Zaun::N,320,fence,Agriculture and vegetation
jpn,屋根,Dach::N,321,roof,The house
jpn,梯子,Leiter::N,322,ladder,The house
jpn,ほうき,Besen::N,323,broom,Basic actions and technology
jpn,スコップ,Spaten::N,324,spade,Agriculture and vegetation
jpn,シャベル,Schaufel::N,325,shovel,Agriculture and vegetation
jpn,フォーク,Gabel::N,326,fork,Food and drink
jpn,スプーン,Löffel::N,327,spoon,Food and drink
jpn,ナイフ,Messer::N,328,knife,Food and drink
jpn,釘,Nagel::N,329,nail,Basic actions and technology
jpn,網,Netz::N,330,net,Basic actions and technology
jpn,鉤,Haken::N,331,hook,Spatial relations
jpn,フック,Haken::N,331,hook,Spatial relations
jpn,取っ手,Griff::N,332,handle,Basic actions and technology
jpn,錠,Schloss::N,333,lock,The house
jpn,絵,Bild::N,334,picture,Modern world
jpn,像,Figur::N,335,figure,Social and political relations
jpn,人形,Puppe::N,336,doll,Modern world
jpn,袋,Beutel::N,337,pouch,Basic actions and technology
jpn,束,Bündel::N,338,bundle,Basic actions and technology
jpn,包み,Bündel::N,338,bundle,Basic actions and technology
jpn,かばん,Tasche::N,339,bag,Basic actions and technology
jpn,バケツ,Eimer::N,340,bucket,Basic actions and technology
jpn,蓋,Deckel::N,341,cover,Basic actions and technology
jpn,食器,Geschirr::N,342,dishes,Food and drink
jpn,袋,Sack::N,343,sack,Basic actions and technology
jpn,カップ,Tasse::N,344,cup,Food and drink
jpn,鍋,Topf::N,345,pot,Food and drink
jpn,釜,Kessel::N,346,kettle,Food and drink
jpn,食事,Essen::N,347,meal,Food and drink
jpn,食物,Nahrung::N,348,food,Food and drink
jpn,料理,Speise::N,349,dish,Food and drink
jpn,肉,Fleisch::N,350,meat,Food and drink
jpn,麦,Getreide::N,351,corn,Agriculture and vegetation
jpn,穀物,Getreide::N,351,corn,Agriculture and vegetation
jpn,粥,Brei::N,352,mush,The physical world
jpn,パン,Brot::N,353,bread,Food and drink
jpn,枚,Scheibe::N,354,slice,Modern world
jpn,切れ,Scheibe::N,354,slice,Modern world
jpn,脂肪,Fett::N,355,fat,The body
jpn,バター,Butter::N,356,butter,Food and drink
jpn,油,Öl::N,357,oil,Food and drink
jpn,塩,Salz::N,358,salt,Food and drink
jpn,スープ,Suppe::N,359,soup,Food and drink
jpn,蜂蜜,Honig::N,360,honey,Food and drink
jpn,牛乳,Milch::N,361,milk,Food and drink
jpn,茶,Tee::N,362,tea,Modern world
jpn,お茶,Tee::N,362,tea,Modern world
jpn,革,Leder::N,363,leather,Clothing and grooming
jpn,毛糸,Wolle::N,364,wool,Clothing and grooming
jpn,布,Stoff::N,365,cloth,Clothing and grooming
jpn,針,Nadel::N,366,needle,Clothing and grooming
jpn,糸,Faden::N,367,thread,Clothing and grooming
jpn,ボタン,Knopf::N,368,button,Clothing and grooming
jpn,結び目,Knoten::N,369,knot,Basic actions and technology
jpn,ペンキ,Farbe::N,370,paint,Basic actions and technology
jpn,衣服,Kleidung::N,371,clothes,Clothing and grooming
jpn,シャツ,Hemd::N,372,shirt,Clothing and grooming
jpn,襟,Kragen::N,373,collar,Clothing and grooming
jpn,袖,Ärmel::N,374,sleeve,Clothing and grooming
jpn,ズボン,Hose::N,375,trousers,Clothing and grooming
jpn,帯,Gürtel::N,376,belt,Clothing and grooming
jpn,ベルト,Gürtel::N,376,belt,Clothing and grooming
jpn,帽子,Mütze::N,377,cap,Clothing and grooming
jpn,靴,Schuh::N,378,shoe,Clothing and grooming
jpn,ブーツ,Stiefel::N,379,boot,Clothing and grooming
jpn,輪,Ring::N,380,ring,Clothing and grooming
jpn,リボン,Band::N,381,ribbon,Basic actions and technology
jpn,櫛,Kamm::N,382,comb,Clothing and grooming
jpn,鏡,Spiegel::N,383,mirror,Clothing and grooming
jpn,緒,Riemen::N,384,strap,Basic actions and technology
jpn,紐,Schnur::N,385,string,Basic actions and technology
jpn,綱,Leine::N,386,leash,Basic actions and technology
jpn,掛け布団,Decke::N,387,blanket,The house
jpn,枕,Kissen::N,388,pillow,The house
jpn,スカーフ,Tuch::N,389,scarf,Clothing and grooming
jpn,タオル,Handtuch::N,390,towel,Clothing and grooming
jpn,力,Kraft::N,391,force,The body
jpn,強さ,Stärke::N,392,strength,The body
jpn,健康,Gesundheit::N,393,health,The body
jpn,病気,Krankheit::N,394,illness,The body
jpn,痛み,Schmerz::N,395,pain,Emotions and values
jpn,傷,Wunde::N,396,wound,The body
jpn,熱,Fieber::N,397,fever,The body
jpn,薬,Arznei::N,398,medicine,The body
jpn,橋,Brücke::N,399,bridge,Motion
jpn,井戸,Brunnen::N,400,well,The physical world
jpn,牧場,Weide::N,401,pasture,Animals
jpn,小路,Pfad::N,402,path,Motion
jpn,道,Weg::N,403,way,Motion
jpn,街道,Straße::N,404,road,Motion
jpn,村,Dorf::N,405,village,Social and political relations
jpn,町,Stadt::N,406,town,Social and political relations
jpn,都市,Stadt::N,406,town,Social and political relations
jpn,手紙,Brief::N,407,letter,Modern world
jpn,本,Buch::N,408,book,Speech and language
jpn,文字,Buchstabe::N,409,character,Speech and language
jpn,新聞,Zeitung::N,410,newspaper,Modern world
jpn,生活,Leben::N,411,life,The body
jpn,死,Tod::N,412,death,The body
jpn,墓,Grab::N,413,grave,The body
jpn,教会,Kirche::N,414,church,Social and political relations
jpn,罪,Sünde::N,415,sin,Emotions and values
jpn,神,Gott::N,416,god,Social and political relations
jpn,労働者,Arbeiter::N,417,worker,Modern world
jpn,上司,Chef::N,418,boss,Modern world
jpn,達人,Meister::N,419,master,Social and political relations
jpn,マイスター,Meister::N,419,master,Social and political relations
jpn,医者,Arzt::N,420,doctor,The body
jpn,先生,Lehrer::N,421,teacher,Cognition
jpn,金,Geld::N,422,money,Animals
jpn,取り引き,Geschäft::N,423,business,Modern world
jpn,店,Laden::N,424,shop,Possession
jpn,値段,Preis::N,425,price,Possession
jpn,商品,Ware::N,426,ware,Modern world
jpn,利益,Nutzen::N,427,profit,Modern world
jpn,豊かさ,Reichtum::N,428,wealth,Modern world
jpn,世界,Welt::N,429,world,The physical world
jpn,国,Land::N,430,country,Social and political relations
jpn,国家,Staat::N,431,state,Modern world
jpn,国王,König::N,432,king,Social and political relations
jpn,権力,Macht::N,433,power,Social and political relations
jpn,国境,Grenze::N,434,border,Social and political relations
jpn,戦争,Krieg::N,435,war,Social and political relations
jpn,敵,Feind::N,436,enemy,Social and political relations
jpn,暴力,Gewalt::N,437,violence,Emotions and values
jpn,戦い,Kampf::N,438,fight,Basic actions and technology
jpn,弓,Bogen[Waffe]::N,439,bow,Basic actions and technology
jpn,矢,Pfeil::N,440,arrow,Basic actions and technology
jpn,銃,Gewehr::N,441,gun,Basic actions and technology
jpn,間違い,Fehler::N,442,mistake,Emotions and values
jpn,嘘,Lüge::N,443,lie,Emotions and values
jpn,損害,Schaden::N,444,damage,Modern world
jpn,不幸,Unglück::N,445,misfortune,Emotions and values
jpn,罪,Schuld::N,446,fault,Emotions and values
jpn,年,Alter::N,447,age,Time
jpn,年齢,Alter::N,447,age,Time
jpn,終わり,Schluss::N,448,conclusion,Time
jpn,時,Zeit::N,449,time,Time
jpn,時間,Zeit::N,449,time,Time
jpn,日,Tag::N,450,day,Time
jpn,朝,Morgen::N,451,morning,Time
jpn,昼,Mittag::N,452,noon,Time
jpn,晩,Abend::N,453,evening,Time
jpn,夕方,Abend::N,453,evening,Time
jpn,夜,Nacht::N,454,night,Time
jpn,週,Woche::N,455,week,Time
jpn,月,Monat::N,456,month,Time
jpn,年,Jahr::N,457,year,Time
jpn,春,Frühling::N,458,spring,Time
jpn,夏,Sommer::N,459,summer,Time
jpn,秋,Herbst::N,460,autumn,Time
jpn,冬,Winter::N,461,winter,Time
jpn,一月,Januar::N,462,January,Time
jpn,二月,Februar::N,463,February,Time
jpn,三月,März::N,464,March,Time
jpn,四月,April::N,465,April,Time
jpn,五月,Mai::N,466,May,Time
jpn,六月,Juni::N,467,June,Time
jpn,七月,Juli::N,468,July,Time
jpn,八月,August::N,469,August,Time
jpn,九月,September::N,470,September,Time
jpn,十月,Oktober::N,471,October,Time
jpn,十一月,November::N,472,November,Time
jpn,十二月,Dezember::N,473,December,Time
jpn,月曜日,Montag::N,474,Monday,Time
jpn,火曜日,Dienstag::N,475,Tuesday,Time
